model,make,Variant,price,fuel_type,type,Link,image_link
duster,renault,Rxe Petrol,799990,petrol,manual,https://www.renault.co.in/cars/renault-duster.html,https://stimg.cardekho.com/images/carexteriorimages/630x420/Renault/Duster/7704/1598257607089/front-left-side-47.jpg
duster,renault,Rxs Petrol,919990,petrol,manual,https://www.renault.co.in/cars/renault-duster.html,https://stimg.cardekho.com/images/carexteriorimages/630x420/Renault/Duster/7704/1598257607089/front-left-side-47.jpg
duster,renault,Rxs (Opt) Cvt,999990,petrol,cvt,https://www.renault.co.in/cars/renault-duster.html,https://stimg.cardekho.com/images/carexteriorimages/630x420/Renault/Duster/7704/1598257607089/front-left-side-47.jpg
duster,renault,85 Ps Rxe Mt Diesel,929990,diesel,manual,https://www.renault.co.in/cars/renault-duster.html,https://stimg.cardekho.com/images/carexteriorimages/630x420/Renault/Duster/7704/1598257607089/front-left-side-47.jpg
duster,renault,85 Ps Rxs Mt Diesel,999990,diesel,manual,https://www.renault.co.in/cars/renault-duster.html,https://stimg.cardekho.com/images/carexteriorimages/630x420/Renault/Duster/7704/1598257607089/front-left-side-47.jpg
duster,renault,110 Ps Rxs Mt Diesel,1119990,diesel,automatic,https://www.renault.co.in/cars/renault-duster.html,https://stimg.cardekho.com/images/carexteriorimages/630x420/Renault/Duster/7704/1598257607089/front-left-side-47.jpg
duster,renault,110 Ps Rxz Mt Diesel,1209990,diesel,automatic,https://www.renault.co.in/cars/renault-duster.html,https://stimg.cardekho.com/images/carexteriorimages/630x420/Renault/Duster/7704/1598257607089/front-left-side-47.jpg
duster,renault,110 Ps Rxz Amt Diesel,1249990,diesel,automatic,https://www.renault.co.in/cars/renault-duster.html,https://stimg.cardekho.com/images/carexteriorimages/630x420/Renault/Duster/7704/1598257607089/front-left-side-47.jpg
duster,renault,110 Ps Rxs Awd (Opt) Diesel,1249990,diesel,automatic,https://www.renault.co.in/cars/renault-duster.html,https://stimg.cardekho.com/images/carexteriorimages/630x420/Renault/Duster/7704/1598257607089/front-left-side-47.jpg
kodiaq,skoda,Style 2.0 Tdi 4X4 At,3299599,diesel,automatic,https://www.skoda-auto.com/models/range/kodiaq,https://imgd.aeplcdn.com/600x337/n/3elrqsa_1477574.jpg?q=85/
kodiaq,skoda,Laurin And Klement,3678599,diesel,automatic,https://www.skoda-auto.com/models/range/kodiaq,https://imgd.aeplcdn.com/600x337/n/3elrqsa_1477574.jpg?q=85/
kodiaq,skoda,Corporate Edition,3299599,diesel,automatic,https://www.skoda-auto.com/models/range/kodiaq,https://imgd.aeplcdn.com/600x337/n/3elrqsa_1477574.jpg?q=85/
superb,skoda,Style 1.8 Tsi Mt,2599599,petrol,manual,https://www.skoda-auto.co.in/models/superb/superb,https://imgd.aeplcdn.com/664x374/n/cw/ec/39039/superb-exterior-right-front-three-quarter-2.jpeg?q=85/
superb,skoda,Style 1.8 Tsi At,2779599,petrol,automatic,https://www.skoda-auto.co.in/models/superb/superb,https://imgd.aeplcdn.com/664x374/n/cw/ec/39039/superb-exterior-right-front-three-quarter-2.jpeg?q=85/
superb,skoda,L & K 1.8 Tsi At,3099599,petrol,automatic,https://www.skoda-auto.co.in/models/superb/superb,https://imgd.aeplcdn.com/664x374/n/cw/ec/39039/superb-exterior-right-front-three-quarter-2.jpeg?q=85/
superb,skoda,L & K 2.0 Tdi At,3349599,diesel,automatic,https://www.skoda-auto.co.in/models/superb/superb,https://imgd.aeplcdn.com/600x337/n/oii5cta_1488400.jpg?q=85/
superb,skoda,Style 2.0 Tdi At,3029599,diesel,automatic,https://www.skoda-auto.co.in/models/superb/superb,https://imgd.aeplcdn.com/600x337/n/oii5cta_1488400.jpg?q=85/
superb,skoda,Corporate Edition 1.8 Tsi At,2599599,petrol,automatic,https://www.skoda-auto.co.in/models/superb/superb,https://imgd.aeplcdn.com/600x337/n/oii5cta_1488400.jpg?q=85/
superb,skoda,Corporate Edition 2.0 Tdi At,2849599,diesel,automatic,https://www.skoda-auto.co.in/models/superb/superb,https://imgd.aeplcdn.com/600x337/n/oii5cta_1488400.jpg?q=85/
rapid,skoda,1.6 Mpi Ambition,998599,petrol,manual,https://www.skoda-auto.co.in/models/rapid-tsi/rapid-tsi,https://imgd.aeplcdn.com/664x374/n/cw/ec/47562/skoda-rapid-tsi-right-front-three-quarter0.jpeg?q=85/
rapid,skoda,1.5 Tdi Cr Active,1006139,diesel,manual,https://www.skoda-auto.co.in/models/rapid-tsi/rapid-tsi,https://imgd.aeplcdn.com/664x374/n/cw/ec/47562/skoda-rapid-tsi-right-front-three-quarter0.jpeg?q=85/
rapid,skoda,1.6 Mpi Active,881916,petrol,manual,https://www.skoda-auto.co.in/models/rapid-tsi/rapid-tsi,https://imgd.aeplcdn.com/664x374/n/cw/ec/47562/skoda-rapid-tsi-right-front-three-quarter0.jpeg?q=85/
rapid,skoda,1.5 Tdi Cr Ambition,1129599,diesel,manual,https://www.skoda-auto.co.in/models/rapid-tsi/rapid-tsi,https://imgd.aeplcdn.com/664x374/n/cw/ec/47562/skoda-rapid-tsi-right-front-three-quarter0.jpeg?q=85/
rapid,skoda,1.5 Tdi Cr Ambition At,1249599,diesel,automatic,https://www.skoda-auto.co.in/models/rapid-tsi/rapid-tsi,https://imgd.aeplcdn.com/664x374/n/cw/ec/47562/skoda-rapid-tsi-right-front-three-quarter0.jpeg?q=85/
rapid,skoda,1.6 Mpi Style At,1243599,petrol,automatic,https://www.skoda-auto.co.in/models/rapid-tsi/rapid-tsi,https://imgd.aeplcdn.com/600x337/n/cna0dta_1488601.jpg?q=85/
rapid,skoda,1.5 Tdi Cr Style At,1399599,diesel,automatic,https://www.skoda-auto.co.in/models/rapid-tsi/rapid-tsi,https://imgd.aeplcdn.com/600x337/n/cna0dta_1488601.jpg?q=85/
rapid,skoda,1.5 Tdi Cr Style,1273599,diesel,manual,https://www.skoda-auto.co.in/models/rapid-tsi/rapid-tsi,https://imgd.aeplcdn.com/600x337/n/cna0dta_1488601.jpg?q=85/
rapid,skoda,1.6 Mpi Style,1115599,petrol,manual,https://www.skoda-auto.co.in/models/rapid-tsi/rapid-tsi,https://imgd.aeplcdn.com/600x337/n/cna0dta_1488601.jpg?q=85/
rapid,skoda,1.6 Mpi Ambition At,999599,petrol,automatic,https://www.skoda-auto.co.in/models/rapid-tsi/rapid-tsi,https://imgd.aeplcdn.com/600x337/n/cna0dta_1488601.jpg?q=85/
rapid,skoda,Onyx Mt Petrol,975599,petrol,manual,https://www.skoda-auto.co.in/models/rapid-tsi/rapid-tsi,https://imgd.aeplcdn.com/600x337/n/cna0dta_1488601.jpg?q=85/
rapid,skoda,Onyx At Petrol,1099599,petrol,automatic,https://www.skoda-auto.co.in/models/rapid-tsi/rapid-tsi,https://imgd.aeplcdn.com/600x337/n/cna0dta_1488601.jpg?q=85/
rapid,skoda,Onyx Mt Diesel,1158599,diesel,manual,https://www.skoda-auto.co.in/models/rapid-tsi/rapid-tsi,https://imgd.aeplcdn.com/600x337/n/cna0dta_1488601.jpg?q=85/
rapid,skoda,Onyx At Diesel,1273599,diesel,automatic,https://www.skoda-auto.co.in/models/rapid-tsi/rapid-tsi,https://imgd.aeplcdn.com/600x337/n/cna0dta_1488601.jpg?q=85/
octavia,skoda,Ambition 1.4 Tsi,1599599,petrol,manual,https://www.skoda-auto.co.in/models/octavia-rs/octavia-rs,https://imgd.aeplcdn.com/664x374/n/cw/ec/28783/skoda-octavia-right-front-three-quarter63.jpeg?q=85/
octavia,skoda,Ambition 2.0 Tdi Cr,1799599,diesel,manual,https://www.skoda-auto.co.in/models/octavia-rs/octavia-rs,https://imgd.aeplcdn.com/664x374/n/cw/ec/28783/skoda-octavia-right-front-three-quarter63.jpeg?q=85/
octavia,skoda,Style 1.4 Tsi,1899599,petrol,manual,https://www.skoda-auto.co.in/models/octavia-rs/octavia-rs,https://imgd.aeplcdn.com/664x374/n/cw/ec/28783/skoda-octavia-right-front-three-quarter63.jpeg?q=85/
octavia,skoda,Style 1.8 Tsi At,2059599,petrol,automatic,https://www.skoda-auto.co.in/models/octavia-rs/octavia-rs,https://imgd.aeplcdn.com/664x374/n/cw/ec/28783/skoda-octavia-right-front-three-quarter63.jpeg?q=85/
octavia,skoda,Style 2.0 Tdi Cr,2079599,diesel,manual,https://www.skoda-auto.co.in/models/octavia-rs/octavia-rs,https://imgd.aeplcdn.com/476x268/n/cw/ec/28783/octavia-exterior-left-front-three-quarter.jpeg?q=85/
octavia,skoda,Style 2.0 Tdi Cr At,2299599,diesel,automatic,https://www.skoda-auto.co.in/models/octavia-rs/octavia-rs,https://imgd.aeplcdn.com/476x268/n/cw/ec/28783/octavia-exterior-left-front-three-quarter.jpeg?q=85/
octavia,skoda,L & K 1.8 Tsi At,2359599,petrol,automatic,https://www.skoda-auto.co.in/models/octavia-rs/octavia-rs,https://imgd.aeplcdn.com/476x268/n/cw/ec/28783/octavia-exterior-left-front-three-quarter.jpeg?q=85/
octavia,skoda,L & K 2.0 Tdi Cr At,2359599,diesel,automatic,https://www.skoda-auto.co.in/models/octavia-rs/octavia-rs,https://imgd.aeplcdn.com/476x268/n/cw/ec/28783/octavia-exterior-left-front-three-quarter.jpeg?q=85/
octavia,skoda,Corporate Edition 1.4 Tsi,1549000,petrol,manual,https://www.skoda-auto.co.in/models/octavia-rs/octavia-rs,https://imgd.aeplcdn.com/476x268/n/cw/ec/28783/octavia-exterior-left-front-three-quarter.jpeg?q=85/
octavia,skoda,Corporate Edition 2.0 Tdi,1699000,diesel,manual,https://www.skoda-auto.co.in/models/octavia-rs/octavia-rs,https://imgd.aeplcdn.com/476x268/n/cw/ec/28783/octavia-exterior-left-front-three-quarter.jpeg?q=85/
octavia,skoda,Onyx 1.8 Tsi Dsg,1999599,petrol,automatic,https://www.skoda-auto.co.in/models/octavia-rs/octavia-rs,https://imgd.aeplcdn.com/476x268/n/cw/ec/28783/octavia-exterior-left-front-three-quarter.jpeg?q=85/
octavia,skoda,Onyx 2.0 Tdi Dsg,2199599,diesel,automatic,https://www.skoda-auto.co.in/models/octavia-rs/octavia-rs,https://imgd.aeplcdn.com/476x268/n/cw/ec/28783/octavia-exterior-left-front-three-quarter.jpeg?q=85/
tiago,tata,Revotron Xe,460000,petrol,manual,https://cars.tatamotors.com/cars/tiago,https://www.drivespark.com/img/2020/10/tata-tiago-facelift-1603174948.jpg
tiago,tata,Revotron Xt,520000,petrol,manual,https://cars.tatamotors.com/cars/tiago,https://www.drivespark.com/img/2020/10/tata-tiago-facelift-1603174948.jpg
tiago,tata,Revotron Xz,570000,petrol,manual,https://cars.tatamotors.com/cars/tiago,https://www.drivespark.com/img/2020/10/tata-tiago-facelift-1603174948.jpg
tiago,tata,Revotron Xz Plus,599000,petrol,manual,https://cars.tatamotors.com/cars/tiago,https://www.drivespark.com/img/2020/10/tata-tiago-facelift-1603174948.jpg
tiago,tata,Revotron Xz Plus Dual Tone,610000,petrol,manual,https://cars.tatamotors.com/cars/tiago,https://www.drivespark.com/img/2020/10/tata-tiago-facelift-1603174948.jpg
tiago,tata,Revotron Xza Plus,649000,petrol,amt,https://cars.tatamotors.com/cars/tiago,https://www.drivespark.com/img/2020/10/tata-tiago-facelift-1603174948.jpg
tiago,tata,Revotron Xza Plus Dual Tone,660000,petrol,amt,https://cars.tatamotors.com/cars/tiago,https://www.drivespark.com/img/2020/10/tata-tiago-facelift-1603174948.jpg
tiago,tata,Revotron Xza,620000,petrol,amt,https://cars.tatamotors.com/cars/tiago,https://www.drivespark.com/img/2020/10/tata-tiago-facelift-1603174948.jpg
altroz,tata,Xe Petrol,529000,petrol,manual,https://cars.tatamotors.com/cars/altroz,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/7247/1578642800962/front-left-side-47.jpg
altroz,tata,Xm Petrol,615000,petrol,manual,https://cars.tatamotors.com/cars/altroz,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/7247/1578642800962/front-left-side-47.jpg
altroz,tata,Xt Petrol,684000,petrol,manual,https://cars.tatamotors.com/cars/altroz,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/7247/1578642800962/front-left-side-47.jpg
altroz,tata,Xz Petrol,744000,petrol,manual,https://cars.tatamotors.com/cars/altroz,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/7247/1578642800962/front-left-side-47.jpg
altroz,tata,Xz (O) Petrol,769000,petrol,manual,https://cars.tatamotors.com/cars/altroz,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/7247/1578642800962/front-left-side-47.jpg
altroz,tata,Xe Diesel,699000,diesel,manual,https://cars.tatamotors.com/cars/altroz,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/7247/1578642800962/front-left-side-47.jpg
altroz,tata,Xm Diesel,775000,diesel,manual,https://cars.tatamotors.com/cars/altroz,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/7247/1578642800962/front-left-side-47.jpg
altroz,tata,Xt Diesel,844000,diesel,manual,https://cars.tatamotors.com/cars/altroz,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/7247/1578642800962/front-left-side-47.jpg
altroz,tata,Xz Diesel,904000,diesel,manual,https://cars.tatamotors.com/cars/altroz,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/7247/1578642800962/front-left-side-47.jpg
altroz,tata,Xz (O) Diesel,929000,diesel,manual,https://cars.tatamotors.com/cars/altroz,https://stimg.cardekho.com/images/carexteriorimages/930x620/Tata/Altroz/7247/1578642800962/front-left-side-47.jpg
tigor,tata,Revotron Xe,575000,petrol,manual,https://cars.tatamotors.com/cars/tigor,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Tigor/7339/1579858414566/front-left-side-47.jpg?tr=w-135/
tigor,tata,Revotron Xm,610000,petrol,manual,https://cars.tatamotors.com/cars/tigor,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Tigor/7339/1579858414566/front-left-side-47.jpg?tr=w-135/
tigor,tata,Revotron Xz,650000,petrol,manual,https://cars.tatamotors.com/cars/tigor,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Tigor/7339/1579858414566/front-left-side-47.jpg?tr=w-135/
tigor,tata,Revotron Xz Plus,699000,petrol,manual,https://cars.tatamotors.com/cars/tigor,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Tigor/7339/1579858414566/front-left-side-47.jpg?tr=w-135/
tigor,tata,Revotron Xma,660000,petrol,amt,https://cars.tatamotors.com/cars/tigor,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Tigor/7339/1579858414566/front-left-side-47.jpg?tr=w-135/
tigor,tata,Revotron Xza Plus,749000,petrol,amt,https://cars.tatamotors.com/cars/tigor,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Tigor/7339/1579858414566/front-left-side-47.jpg?tr=w-135/
nexon,tata,Xe,695000,petrol,manual,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xm,770000,petrol,manual,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz,870000,petrol,manual,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Plus,950000,petrol,manual,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Plus Dual Tone,970000,petrol,manual,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Plus (O),1040000,petrol,manual,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Plus (O) Dual Tone,1060000,petrol,automatic,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xma,830000,petrol,automatic,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus,1010000,petrol,automatic,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus Dual Tone,1030000,petrol,automatic,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus (O),1100000,petrol,automatic,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus (O) Dual Tone,1120000,petrol,automatic,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xe Diesel,845000,diesel,manual,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xm Diesel,920000,diesel,manual,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Diesel,1020000,diesel,manual,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Plus Diesel,1100000,diesel,manual,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Plus Diesel Dual Tone,1120000,diesel,manual,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Plus (O) Diesel,1190000,diesel,manual,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xz Plus (O) Diesel Dual Tone,1210000,diesel,manual,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xma Diesel,980000,diesel,automatic,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus Diesel,1160000,diesel,automatic,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus Diesel Dual Tone,1180000,diesel,automatic,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus (O) Diesel,1250000,diesel,automatic,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon,tata,Xza Plus (O) Diesel Dual Tone,1270000,diesel,automatic,https://cars.tatamotors.com/suv/nexon,https://stimg.cardekho.com/images/carexteriorimages/630x420/Tata/Nexon/7384/1614326304397/front-left-side-47.jpg
nexon ev,tata,Xm,1399000,electric,automatic,https://nexonev.tatamotors.com/,https://images.carandbike.com/car-images/colors/tata/nexon-ev/tata-nexon-ev-moonlit-silver.png?v=1584945035/
nexon ev,tata,Xz Plus,1499000,electric,automatic,https://nexonev.tatamotors.com/,https://images.carandbike.com/car-images/colors/tata/nexon-ev/tata-nexon-ev-moonlit-silver.png?v=1584945035/
nexon ev,tata,Xz Plus Lux,1599000,electric,automatic,https://nexonev.tatamotors.com/,https://images.carandbike.com/car-images/colors/tata/nexon-ev/tata-nexon-ev-moonlit-silver.png?v=1584945035/
harrier,tata,Revotorq Xe,1345363,diesel,manual,https://cars.tatamotors.com/suv/harrier,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/New_Tata_Harrier.png?ujsa94cFVFjxZWtJlTMYnlfUmY1aojRI&size=1200:675/
harrier,tata,Revotorq Xm,1471368,diesel,manual,https://cars.tatamotors.com/suv/harrier,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/New_Tata_Harrier.png?ujsa94cFVFjxZWtJlTMYnlfUmY1aojRI&size=1200:675/
harrier,tata,Revotorq Xt,1591368,diesel,manual,https://cars.tatamotors.com/suv/harrier,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/New_Tata_Harrier.png?ujsa94cFVFjxZWtJlTMYnlfUmY1aojRI&size=1200:675/
harrier,tata,Revotorq Xz,1721368,diesel,manual,https://cars.tatamotors.com/suv/harrier,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/New_Tata_Harrier.png?ujsa94cFVFjxZWtJlTMYnlfUmY1aojRI&size=1200:675/
harrier,tata,Revotorq Xz Dual Tone,1732231,diesel,manual,https://cars.tatamotors.com/suv/harrier,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/New_Tata_Harrier.png?ujsa94cFVFjxZWtJlTMYnlfUmY1aojRI&size=1200:675/
harrier,tata,Revotorq Dark Edition,1730755,diesel,manual,https://cars.tatamotors.com/suv/harrier,https://akm-img-a-in.tosshub.com/indiatoday/images/story/202002/New_Tata_Harrier.png?ujsa94cFVFjxZWtJlTMYnlfUmY1aojRI&size=1200:675/
safari,tata,XE MT,1499000,diesel,manual,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=0
safari,tata,XM MT,1636400,diesel,manual,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=1
safari,tata,XMA,1761400,diesel,automatic,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=2
safari,tata,XT MT,1781400,diesel,manual,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=3
safari,tata,XT Plus MT,1861400,diesel,manual,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=4
safari,tata,XZ MT,1951400,diesel,manual,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=5
safari,tata,XZ Plus MT,2035400,diesel,manual,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=6
safari,tata,XZ Plus Adventure MT,2056400,diesel,manual,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=7
safari,tata,XZA,2076400,diesel,automatic,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=8
safari,tata,XZA Plus,2161400,diesel,automatic,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=9
safari,tata,XZA Plus Adventure,2181400,diesel,automatic,https://cars.tatamotors.com/suv/safari/,https://cdni.autocarindia.com/Utils/ImageResizer.ashx?n=https%3A%2F%2Fcdni.autocarindia.com%2FExtraImages%2F20210204105942_2021_Tata_Safari_white_front.jpg&h=795&w=1200&c=10
winger,tata,15S,1205000,diesel,manual,https://www.winger-tatamotors.com/,https://www.drivespark.com/img/2020/06/tata-winger-bs6-staff-front-profile-1592380333.jpg
glanza,toyota,G Hybrid,721900,petrol,manual,https://www.toyotabharat.com/showroom/glanza/,https://imgd.aeplcdn.com/600x337/n/65hffsa_1464519.jpg?q=85
glanza,toyota,V,758200,petrol,manual,https://www.toyotabharat.com/showroom/glanza/,https://imgd.aeplcdn.com/600x337/n/65hffsa_1464519.jpg?q=85/
glanza,toyota,G Cvt,829900,petrol,cvt,https://www.toyotabharat.com/showroom/glanza/,https://imgd.aeplcdn.com/600x337/n/65hffsa_1464519.jpg?q=85/
glanza,toyota,V Cvt,890200,petrol,cvt,https://www.toyotabharat.com/showroom/glanza/,https://imgd.aeplcdn.com/600x337/n/65hffsa_1464519.jpg?q=85/
glanza,toyota,G Mt,697900,petrol,manual,https://www.toyotabharat.com/showroom/glanza/,https://imgd.aeplcdn.com/600x337/n/65hffsa_1464519.jpg?q=85/
innova crysta,toyota,2.4 Gx 7 Str,1605000,diesel,manual,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/664x374/n/cw/ec/51435/innova-crysta-exterior-right-front-three-quarter-3.jpeg?q=85/
innova crysta,toyota,2.4 Vx 7 Str,1927000,diesel,manual,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/664x374/n/cw/ec/51435/innova-crysta-exterior-right-front-three-quarter-3.jpeg?q=85/
innova crysta,toyota,2.4 Gx 8 Str,1610000,diesel,manual,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/664x374/n/cw/ec/51435/innova-crysta-exterior-right-front-three-quarter-3.jpeg?q=85/
innova crysta,toyota,2.4 Vx 8 Str,1932000,diesel,manual,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/664x374/n/cw/ec/51435/innova-crysta-exterior-right-front-three-quarter-3.jpeg?q=85/
innova crysta,toyota,2.4 Zx 7 Str,2113000,diesel,manual,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/664x374/n/cw/ec/51435/innova-crysta-exterior-right-front-three-quarter-3.jpeg?q=85/
innova crysta,toyota,2.7 Gx At 8 Str,1620000,petrol,automatic,https://www.toyotabharat.com/showroom/innova/,https://imgd.aeplcdn.com/664x374/n/cw/ec/51435/innova-crysta-exterior-right-front-three-quarter-3.jpeg?q=85/
